"global_step","PPOLSTMMovingBall72Px - _step","PPOLSTMMovingBall72Px - _step__MIN","PPOLSTMMovingBall72Px - _step__MAX","PPOLSTMMovingBall72Px - rollout/ep_rew_mean","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MIN","PPOLSTMMovingBall72Px - rollout/ep_rew_mean__MAX"
"1387520","2709","2709","2709","-0.26510000228881836","-0.26510000228881836","-0.26510000228881836"
"1388032","2710","2710","2710","-0.26326000690460205","-0.26326000690460205","-0.26326000690460205"
"1388544","2711","2711","2711","-0.2888239920139313","-0.2888239920139313","-0.2888239920139313"
"1389056","2712","2712","2712","-0.2888239920139313","-0.2888239920139313","-0.2888239920139313"
"1389568","2713","2713","2713","-0.2667959928512573","-0.2667959928512573","-0.2667959928512573"
"1390080","2714","2714","2714","-0.18937599658966064","-0.18937599658966064","-0.18937599658966064"
"1390592","2715","2715","2715","-0.18937599658966064","-0.18937599658966064","-0.18937599658966064"
"1391104","2716","2716","2716","-0.15975600481033325","-0.15975600481033325","-0.15975600481033325"
"1391616","2717","2717","2717","-0.1358560025691986","-0.1358560025691986","-0.1358560025691986"
"1392128","2718","2718","2718","-0.11044400185346603","-0.11044400185346603","-0.11044400185346603"
"1392640","2719","2719","2719","-0.13287200033664703","-0.13287200033664703","-0.13287200033664703"
"1393152","2720","2720","2720","-0.10191600024700165","-0.10191600024700165","-0.10191600024700165"
"1393664","2721","2721","2721","-0.09835600107908249","-0.09835600107908249","-0.09835600107908249"
"1394176","2722","2722","2722","-0.09835600107908249","-0.09835600107908249","-0.09835600107908249"
"1394688","2723","2723","2723","-0.04521999880671501","-0.04521999880671501","-0.04521999880671501"
"1395200","2724","2724","2724","-0.02380800060927868","-0.02380800060927868","-0.02380800060927868"
"1395712","2725","2725","2725","-0.02380800060927868","-0.02380800060927868","-0.02380800060927868"
"1396224","2726","2726","2726","-0.02380800060927868","-0.02380800060927868","-0.02380800060927868"
"1396736","2727","2727","2727","-0.002452000044286251","-0.002452000044286251","-0.002452000044286251"
"1397248","2728","2728","2728","-0.002452000044286251","-0.002452000044286251","-0.002452000044286251"
"1397760","2729","2729","2729","-0.0031560000497847795","-0.0031560000497847795","-0.0031560000497847795"
"1398272","2730","2730","2730","-0.0031560000497847795","-0.0031560000497847795","-0.0031560000497847795"
"1398784","2731","2731","2731","-0.0031560000497847795","-0.0031560000497847795","-0.0031560000497847795"
"1399296","2732","2732","2732","-0.0031560000497847795","-0.0031560000497847795","-0.0031560000497847795"
"1399808","2733","2733","2733","-0.007643999997526407","-0.007643999997526407","-0.007643999997526407"
"1400320","2734","2734","2734","-0.03599200025200844","-0.03599200025200844","-0.03599200025200844"
"1400832","2735","2735","2735","-0.008476000279188156","-0.008476000279188156","-0.008476000279188156"
"1401344","2736","2736","2736","0.013976000249385834","0.013976000249385834","0.013976000249385834"
"1401856","2737","2737","2737","0.013976000249385834","0.013976000249385834","0.013976000249385834"
"1402368","2738","2738","2738","0.013976000249385834","0.013976000249385834","0.013976000249385834"
"1402880","2739","2739","2739","-0.016675999388098717","-0.016675999388098717","-0.016675999388098717"
"1403392","2740","2740","2740","0.09071599692106247","0.09071599692106247","0.09071599692106247"
"1403904","2741","2741","2741","0.09071599692106247","0.09071599692106247","0.09071599692106247"
"1404416","2742","2742","2742","0.09071599692106247","0.09071599692106247","0.09071599692106247"
"1404928","2743","2743","2743","0.11112800240516663","0.11112800240516663","0.11112800240516663"
"1405440","2744","2744","2744","0.165583997964859","0.165583997964859","0.165583997964859"
"1405952","2745","2745","2745","0.1453399956226349","0.1453399956226349","0.1453399956226349"
"1406464","2746","2746","2746","0.1720000058412552","0.1720000058412552","0.1720000058412552"
"1406976","2747","2747","2747","0.1720000058412552","0.1720000058412552","0.1720000058412552"
"1407488","2748","2748","2748","0.19259600341320038","0.19259600341320038","0.19259600341320038"
"1408000","2749","2749","2749","0.19259600341320038","0.19259600341320038","0.19259600341320038"
"1408512","2750","2750","2750","0.19259600341320038","0.19259600341320038","0.19259600341320038"
"1409024","2751","2751","2751","0.16311199963092804","0.16311199963092804","0.16311199963092804"
"1409536","2752","2752","2752","0.14306800067424774","0.14306800067424774","0.14306800067424774"
"1410048","2753","2753","2753","0.11610399931669235","0.11610399931669235","0.11610399931669235"
"1410560","2754","2754","2754","0.1453240066766739","0.1453240066766739","0.1453240066766739"
"1411072","2755","2755","2755","0.12041600048542023","0.12041600048542023","0.12041600048542023"
"1411584","2756","2756","2756","0.09697200357913971","0.09697200357913971","0.09697200357913971"
"1412096","2757","2757","2757","0.12337599694728851","0.12337599694728851","0.12337599694728851"
"1412608","2758","2758","2758","0.1767680048942566","0.1767680048942566","0.1767680048942566"
"1413120","2759","2759","2759","0.1767680048942566","0.1767680048942566","0.1767680048942566"
"1413632","2760","2760","2760","0.14774799346923828","0.14774799346923828","0.14774799346923828"
"1414144","2761","2761","2761","0.14774799346923828","0.14774799346923828","0.14774799346923828"
"1414656","2762","2762","2762","0.16785599291324615","0.16785599291324615","0.16785599291324615"
"1415168","2763","2763","2763","0.14169199764728546","0.14169199764728546","0.14169199764728546"
"1415680","2764","2764","2764","0.1621280014514923","0.1621280014514923","0.1621280014514923"
"1416192","2765","2765","2765","0.1621280014514923","0.1621280014514923","0.1621280014514923"
"1416704","2766","2766","2766","0.15372000634670258","0.15372000634670258","0.15372000634670258"
"1417216","2767","2767","2767","0.15372000634670258","0.15372000634670258","0.15372000634670258"
"1417728","2768","2768","2768","0.1797959953546524","0.1797959953546524","0.1797959953546524"
"1418240","2769","2769","2769","0.1803160011768341","0.1803160011768341","0.1803160011768341"
"1418752","2770","2770","2770","0.18015600740909576","0.18015600740909576","0.18015600740909576"
"1419264","2771","2771","2771","0.1546960026025772","0.1546960026025772","0.1546960026025772"
"1419776","2772","2772","2772","0.15627999603748322","0.15627999603748322","0.15627999603748322"
"1420288","2773","2773","2773","0.15627999603748322","0.15627999603748322","0.15627999603748322"
"1420800","2774","2774","2774","0.15627999603748322","0.15627999603748322","0.15627999603748322"
"1421312","2775","2775","2775","0.13425199687480927","0.13425199687480927","0.13425199687480927"
"1421824","2776","2776","2776","0.13425199687480927","0.13425199687480927","0.13425199687480927"
"1422336","2777","2777","2777","0.0829240009188652","0.0829240009188652","0.0829240009188652"
"1422848","2778","2778","2778","0.056832000613212585","0.056832000613212585","0.056832000613212585"
"1423360","2779","2779","2779","0.056832000613212585","0.056832000613212585","0.056832000613212585"
"1423872","2780","2780","2780","0.056832000613212585","0.056832000613212585","0.056832000613212585"
"1424384","2781","2781","2781","0.027211999520659447","0.027211999520659447","0.027211999520659447"
"1424896","2782","2782","2782","0.003312000073492527","0.003312000073492527","0.003312000073492527"
"1425408","2783","2783","2783","0.005960000213235617","0.005960000213235617","0.005960000213235617"
"1425920","2784","2784","2784","0.005960000213235617","0.005960000213235617","0.005960000213235617"
"1426432","2785","2785","2785","-0.019044000655412674","-0.019044000655412674","-0.019044000655412674"
"1426944","2786","2786","2786","-0.019044000655412674","-0.019044000655412674","-0.019044000655412674"
"1427456","2787","2787","2787","-0.07612399756908417","-0.07612399756908417","-0.07612399756908417"
"1427968","2788","2788","2788","-0.07612399756908417","-0.07612399756908417","-0.07612399756908417"
"1428480","2789","2789","2789","-0.07558800280094147","-0.07558800280094147","-0.07558800280094147"
"1428992","2790","2790","2790","-0.09637600183486938","-0.09637600183486938","-0.09637600183486938"
"1429504","2791","2791","2791","-0.09595999866724014","-0.09595999866724014","-0.09595999866724014"
"1430016","2792","2792","2792","-0.09595999866724014","-0.09595999866724014","-0.09595999866724014"
"1430528","2793","2793","2793","-0.11731600016355515","-0.11731600016355515","-0.11731600016355515"
"1431040","2794","2794","2794","-0.09266400337219238","-0.09266400337219238","-0.09266400337219238"
"1431552","2795","2795","2795","-0.11792399734258652","-0.11792399734258652","-0.11792399734258652"
"1432064","2796","2796","2796","-0.11792399734258652","-0.11792399734258652","-0.11792399734258652"
"1432576","2797","2797","2797","-0.11792399734258652","-0.11792399734258652","-0.11792399734258652"
"1433088","2798","2798","2798","-0.11792399734258652","-0.11792399734258652","-0.11792399734258652"
"1433600","2799","2799","2799","-0.11194799840450287","-0.11194799840450287","-0.11194799840450287"
"1434112","2800","2800","2800","-0.1358799934387207","-0.1358799934387207","-0.1358799934387207"
"1434624","2801","2801","2801","-0.1358799934387207","-0.1358799934387207","-0.1358799934387207"
"1435136","2802","2802","2802","-0.18534399569034576","-0.18534399569034576","-0.18534399569034576"
"1435648","2803","2803","2803","-0.20779600739479065","-0.20779600739479065","-0.20779600739479065"
"1436160","2804","2804","2804","-0.20779600739479065","-0.20779600739479065","-0.20779600739479065"
"1436672","2805","2805","2805","-0.1817599982023239","-0.1817599982023239","-0.1817599982023239"
"1437184","2806","2806","2806","-0.2082040011882782","-0.2082040011882782","-0.2082040011882782"
"1437696","2807","2807","2807","-0.2082040011882782","-0.2082040011882782","-0.2082040011882782"
"1438208","2808","2808","2808","-0.23260000348091125","-0.23260000348091125","-0.23260000348091125"
"1438720","2809","2809","2809","-0.2869360148906708","-0.2869360148906708","-0.2869360148906708"
"1439232","2810","2810","2810","-0.29475998878479004","-0.29475998878479004","-0.29475998878479004"
"1439744","2811","2811","2811","-0.29475998878479004","-0.29475998878479004","-0.29475998878479004"
"1440256","2812","2812","2812","-0.2929359972476959","-0.2929359972476959","-0.2929359972476959"
"1440768","2813","2813","2813","-0.28698399662971497","-0.28698399662971497","-0.28698399662971497"
"1441280","2814","2814","2814","-0.31501999497413635","-0.31501999497413635","-0.31501999497413635"
"1441792","2815","2815","2815","-0.3436239957809448","-0.3436239957809448","-0.3436239957809448"
"1442304","2816","2816","2816","-0.3693160116672516","-0.3693160116672516","-0.3693160116672516"
"1442816","2817","2817","2817","-0.3911919891834259","-0.3911919891834259","-0.3911919891834259"
"1443328","2818","2818","2818","-0.3911919891834259","-0.3911919891834259","-0.3911919891834259"
"1443840","2819","2819","2819","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1444352","2820","2820","2820","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1444864","2821","2821","2821","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1445376","2822","2822","2822","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1445888","2823","2823","2823","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1446400","2824","2824","2824","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1446912","2825","2825","2825","-0.4117879867553711","-0.4117879867553711","-0.4117879867553711"
"1447424","2826","2826","2826","-0.4410080015659332","-0.4410080015659332","-0.4410080015659332"
"1447936","2827","2827","2827","-0.4410080015659332","-0.4410080015659332","-0.4410080015659332"
"1448448","2828","2828","2828","-0.4207479953765869","-0.4207479953765869","-0.4207479953765869"
"1448960","2829","2829","2829","-0.3907119929790497","-0.3907119929790497","-0.3907119929790497"
"1449472","2830","2830","2830","-0.41771599650382996","-0.41771599650382996","-0.41771599650382996"
"1449984","2831","2831","2831","-0.39400801062583923","-0.39400801062583923","-0.39400801062583923"
"1450496","2832","2832","2832","-0.39400801062583923","-0.39400801062583923","-0.39400801062583923"
"1451008","2833","2833","2833","-0.38578400015830994","-0.38578400015830994","-0.38578400015830994"
"1451520","2834","2834","2834","-0.38128000497817993","-0.38128000497817993","-0.38128000497817993"
"1452032","2835","2835","2835","-0.38128000497817993","-0.38128000497817993","-0.38128000497817993"
"1452544","2836","2836","2836","-0.40179601311683655","-0.40179601311683655","-0.40179601311683655"
"1453056","2837","2837","2837","-0.40179601311683655","-0.40179601311683655","-0.40179601311683655"
"1453568","2838","2838","2838","-0.40179601311683655","-0.40179601311683655","-0.40179601311683655"
"1454080","2839","2839","2839","-0.4278720021247864","-0.4278720021247864","-0.4278720021247864"
"1454592","2840","2840","2840","-0.44823598861694336","-0.44823598861694336","-0.44823598861694336"
"1455104","2841","2841","2841","-0.44777199625968933","-0.44777199625968933","-0.44777199625968933"
"1455616","2842","2842","2842","-0.44777199625968933","-0.44777199625968933","-0.44777199625968933"
"1456128","2843","2843","2843","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1456640","2844","2844","2844","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1457152","2845","2845","2845","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1457664","2846","2846","2846","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1458176","2847","2847","2847","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1458688","2848","2848","2848","-0.4761039912700653","-0.4761039912700653","-0.4761039912700653"
"1459200","2849","2849","2849","-0.4509719908237457","-0.4509719908237457","-0.4509719908237457"
"1459712","2850","2850","2850","-0.4509719908237457","-0.4509719908237457","-0.4509719908237457"
"1460224","2851","2851","2851","-0.4509719908237457","-0.4509719908237457","-0.4509719908237457"
"1460736","2852","2852","2852","-0.4509719908237457","-0.4509719908237457","-0.4509719908237457"
"1461248","2853","2853","2853","-0.42847201228141785","-0.42847201228141785","-0.42847201228141785"
"1461760","2854","2854","2854","-0.42847201228141785","-0.42847201228141785","-0.42847201228141785"
"1462272","2855","2855","2855","-0.45653200149536133","-0.45653200149536133","-0.45653200149536133"
"1462784","2856","2856","2856","-0.42873600125312805","-0.42873600125312805","-0.42873600125312805"
"1463296","2857","2857","2857","-0.45697999000549316","-0.45697999000549316","-0.45697999000549316"
"1463808","2858","2858","2858","-0.4283759891986847","-0.4283759891986847","-0.4283759891986847"
"1464320","2859","2859","2859","-0.4283759891986847","-0.4283759891986847","-0.4283759891986847"
"1464832","2860","2860","2860","-0.4283759891986847","-0.4283759891986847","-0.4283759891986847"
"1465344","2861","2861","2861","-0.45651599764823914","-0.45651599764823914","-0.45651599764823914"
"1465856","2862","2862","2862","-0.4824959933757782","-0.4824959933757782","-0.4824959933757782"
"1466368","2863","2863","2863","-0.4824959933757782","-0.4824959933757782","-0.4824959933757782"
"1466880","2864","2864","2864","-0.4846799969673157","-0.4846799969673157","-0.4846799969673157"
"1467392","2865","2865","2865","-0.4846799969673157","-0.4846799969673157","-0.4846799969673157"
"1467904","2866","2866","2866","-0.509332001209259","-0.509332001209259","-0.509332001209259"
"1468416","2867","2867","2867","-0.509332001209259","-0.509332001209259","-0.509332001209259"
"1468928","2868","2868","2868","-0.509332001209259","-0.509332001209259","-0.509332001209259"
"1469440","2869","2869","2869","-0.4822160005569458","-0.4822160005569458","-0.4822160005569458"
"1469952","2870","2870","2870","-0.4822160005569458","-0.4822160005569458","-0.4822160005569458"
"1470464","2871","2871","2871","-0.4822160005569458","-0.4822160005569458","-0.4822160005569458"
"1470976","2872","2872","2872","-0.5120279788970947","-0.5120279788970947","-0.5120279788970947"
"1471488","2873","2873","2873","-0.45750799775123596","-0.45750799775123596","-0.45750799775123596"
"1472000","2874","2874","2874","-0.45750799775123596","-0.45750799775123596","-0.45750799775123596"
"1472512","2875","2875","2875","-0.45750799775123596","-0.45750799775123596","-0.45750799775123596"
"1473024","2876","2876","2876","-0.45750799775123596","-0.45750799775123596","-0.45750799775123596"
"1473536","2877","2877","2877","-0.4835439920425415","-0.4835439920425415","-0.4835439920425415"
"1474048","2878","2878","2878","-0.4835439920425415","-0.4835439920425415","-0.4835439920425415"
"1474560","2879","2879","2879","-0.4835439920425415","-0.4835439920425415","-0.4835439920425415"
"1475072","2880","2880","2880","-0.4835439920425415","-0.4835439920425415","-0.4835439920425415"
"1475584","2881","2881","2881","-0.4835439920425415","-0.4835439920425415","-0.4835439920425415"
"1476096","2882","2882","2882","-0.5043799877166748","-0.5043799877166748","-0.5043799877166748"
"1476608","2883","2883","2883","-0.4784640073776245","-0.4784640073776245","-0.4784640073776245"
"1477120","2884","2884","2884","-0.5006999969482422","-0.5006999969482422","-0.5006999969482422"
"1477632","2885","2885","2885","-0.5006999969482422","-0.5006999969482422","-0.5006999969482422"
"1478144","2886","2886","2886","-0.5305359959602356","-0.5305359959602356","-0.5305359959602356"
"1478656","2887","2887","2887","-0.5305359959602356","-0.5305359959602356","-0.5305359959602356"
"1479168","2888","2888","2888","-0.5102199912071228","-0.5102199912071228","-0.5102199912071228"
"1479680","2889","2889","2889","-0.4894079864025116","-0.4894079864025116","-0.4894079864025116"
"1480192","2890","2890","2890","-0.4894079864025116","-0.4894079864025116","-0.4894079864025116"
"1480704","2891","2891","2891","-0.4894079864025116","-0.4894079864025116","-0.4894079864025116"
"1481216","2892","2892","2892","-0.40634799003601074","-0.40634799003601074","-0.40634799003601074"
"1481728","2893","2893","2893","-0.40634799003601074","-0.40634799003601074","-0.40634799003601074"
"1482240","2894","2894","2894","-0.40634799003601074","-0.40634799003601074","-0.40634799003601074"
"1482752","2895","2895","2895","-0.40634799003601074","-0.40634799003601074","-0.40634799003601074"
"1483264","2896","2896","2896","-0.3278000056743622","-0.3278000056743622","-0.3278000056743622"
"1483776","2897","2897","2897","-0.3480600118637085","-0.3480600118637085","-0.3480600118637085"
"1484288","2898","2898","2898","-0.3514760136604309","-0.3514760136604309","-0.3514760136604309"
"1484800","2899","2899","2899","-0.38021600246429443","-0.38021600246429443","-0.38021600246429443"
"1485312","2900","2900","2900","-0.38021600246429443","-0.38021600246429443","-0.38021600246429443"
"1485824","2901","2901","2901","-0.4005959928035736","-0.4005959928035736","-0.4005959928035736"
"1486336","2902","2902","2902","-0.43031200766563416","-0.43031200766563416","-0.43031200766563416"
"1486848","2903","2903","2903","-0.43031200766563416","-0.43031200766563416","-0.43031200766563416"
"1487360","2904","2904","2904","-0.43031200766563416","-0.43031200766563416","-0.43031200766563416"
"1487872","2905","2905","2905","-0.45864400267601013","-0.45864400267601013","-0.45864400267601013"
"1488384","2906","2906","2906","-0.4835839867591858","-0.4835839867591858","-0.4835839867591858"
"1488896","2907","2907","2907","-0.4835839867591858","-0.4835839867591858","-0.4835839867591858"
"1489408","2908","2908","2908","-0.4835839867591858","-0.4835839867591858","-0.4835839867591858"
"1489920","2909","2909","2909","-0.45517200231552124","-0.45517200231552124","-0.45517200231552124"
"1490432","2910","2910","2910","-0.45517200231552124","-0.45517200231552124","-0.45517200231552124"
"1490944","2911","2911","2911","-0.47995999455451965","-0.47995999455451965","-0.47995999455451965"
"1491456","2912","2912","2912","-0.47995999455451965","-0.47995999455451965","-0.47995999455451965"
"1491968","2913","2913","2913","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1492480","2914","2914","2914","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1492992","2915","2915","2915","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1493504","2916","2916","2916","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1494016","2917","2917","2917","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1494528","2918","2918","2918","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1495040","2919","2919","2919","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1495552","2920","2920","2920","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1496064","2921","2921","2921","-0.5070760250091553","-0.5070760250091553","-0.5070760250091553"
"1496576","2922","2922","2922","-0.5322080254554749","-0.5322080254554749","-0.5322080254554749"
"1497088","2923","2923","2923","-0.5322080254554749","-0.5322080254554749","-0.5322080254554749"
"1497600","2924","2924","2924","-0.5322080254554749","-0.5322080254554749","-0.5322080254554749"
"1498112","2925","2925","2925","-0.5322080254554749","-0.5322080254554749","-0.5322080254554749"
"1498624","2926","2926","2926","-0.5547080039978027","-0.5547080039978027","-0.5547080039978027"
"1499136","2927","2927","2927","-0.5547080039978027","-0.5547080039978027","-0.5547080039978027"
"1499648","2928","2928","2928","-0.5547080039978027","-0.5547080039978027","-0.5547080039978027"
"1500160","2929","2929","2929","-0.5825039744377136","-0.5825039744377136","-0.5825039744377136"
"1500672","2930","2930","2930","-0.5825039744377136","-0.5825039744377136","-0.5825039744377136"
"1501184","2931","2931","2931","-0.5825039744377136","-0.5825039744377136","-0.5825039744377136"
"1501696","2932","2932","2932","-0.6111080050468445","-0.6111080050468445","-0.6111080050468445"
"1502208","2933","2933","2933","-0.6111080050468445","-0.6111080050468445","-0.6111080050468445"
"1502720","2934","2934","2934","-0.6111080050468445","-0.6111080050468445","-0.6111080050468445"
"1503232","2935","2935","2935","-0.5574039816856384","-0.5574039816856384","-0.5574039816856384"
"1503744","2936","2936","2936","-0.5574039816856384","-0.5574039816856384","-0.5574039816856384"
"1504256","2937","2937","2937","-0.5077800154685974","-0.5077800154685974","-0.5077800154685974"
"1504768","2938","2938","2938","-0.5077800154685974","-0.5077800154685974","-0.5077800154685974"
"1505280","2939","2939","2939","-0.47997599840164185","-0.47997599840164185","-0.47997599840164185"
"1505792","2940","2940","2940","-0.45916399359703064","-0.45916399359703064","-0.45916399359703064"
"1506304","2941","2941","2941","-0.4659560024738312","-0.4659560024738312","-0.4659560024738312"
"1506816","2942","2942","2942","-0.4659560024738312","-0.4659560024738312","-0.4659560024738312"
"1507328","2943","2943","2943","-0.4659560024738312","-0.4659560024738312","-0.4659560024738312"
"1507840","2944","2944","2944","-0.4659560024738312","-0.4659560024738312","-0.4659560024738312"
"1508352","2945","2945","2945","-0.46739599108695984","-0.46739599108695984","-0.46739599108695984"
"1508864","2946","2946","2946","-0.49563199281692505","-0.49563199281692505","-0.49563199281692505"
"1509376","2947","2947","2947","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1509888","2948","2948","2948","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1510400","2949","2949","2949","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1510912","2950","2950","2950","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1511424","2951","2951","2951","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1511936","2952","2952","2952","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1512448","2953","2953","2953","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1512960","2954","2954","2954","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1513472","2955","2955","2955","-0.4456239938735962","-0.4456239938735962","-0.4456239938735962"
"1513984","2956","2956","2956","-0.47154000401496887","-0.47154000401496887","-0.47154000401496887"
"1514496","2957","2957","2957","-0.47154000401496887","-0.47154000401496887","-0.47154000401496887"
"1515008","2958","2958","2958","-0.45072799921035767","-0.45072799921035767","-0.45072799921035767"
"1515520","2959","2959","2959","-0.42991599440574646","-0.42991599440574646","-0.42991599440574646"
"1516032","2960","2960","2960","-0.3994799852371216","-0.3994799852371216","-0.3994799852371216"
"1516544","2961","2961","2961","-0.4202919900417328","-0.4202919900417328","-0.4202919900417328"
"1517056","2962","2962","2962","-0.39739999175071716","-0.39739999175071716","-0.39739999175071716"
"1517568","2963","2963","2963","-0.39719998836517334","-0.39719998836517334","-0.39719998836517334"
"1518080","2964","2964","2964","-0.4268600046634674","-0.4268600046634674","-0.4268600046634674"
"1518592","2965","2965","2965","-0.42331600189208984","-0.42331600189208984","-0.42331600189208984"
"1519104","2966","2966","2966","-0.42331600189208984","-0.42331600189208984","-0.42331600189208984"
"1519616","2967","2967","2967","-0.42331600189208984","-0.42331600189208984","-0.42331600189208984"
"1520128","2968","2968","2968","-0.4487679898738861","-0.4487679898738861","-0.4487679898738861"
"1520640","2969","2969","2969","-0.4720039963722229","-0.4720039963722229","-0.4720039963722229"
"1521152","2970","2970","2970","-0.5018640160560608","-0.5018640160560608","-0.5018640160560608"
"1521664","2971","2971","2971","-0.4805079996585846","-0.4805079996585846","-0.4805079996585846"
"1522176","2972","2972","2972","-0.4574800133705139","-0.4574800133705139","-0.4574800133705139"
"1522688","2973","2973","2973","-0.4073759913444519","-0.4073759913444519","-0.4073759913444519"
"1523200","2974","2974","2974","-0.4073759913444519","-0.4073759913444519","-0.4073759913444519"
"1523712","2975","2975","2975","-0.4073759913444519","-0.4073759913444519","-0.4073759913444519"
"1524224","2976","2976","2976","-0.4073759913444519","-0.4073759913444519","-0.4073759913444519"
"1524736","2977","2977","2977","-0.386572003364563","-0.386572003364563","-0.386572003364563"
"1525248","2978","2978","2978","-0.386572003364563","-0.386572003364563","-0.386572003364563"
"1525760","2979","2979","2979","-0.386572003364563","-0.386572003364563","-0.386572003364563"
"1526272","2980","2980","2980","-0.386572003364563","-0.386572003364563","-0.386572003364563"
"1526784","2981","2981","2981","-0.3908120095729828","-0.3908120095729828","-0.3908120095729828"
"1527296","2982","2982","2982","-0.3704400062561035","-0.3704400062561035","-0.3704400062561035"
"1527808","2983","2983","2983","-0.3459559977054596","-0.3459559977054596","-0.3459559977054596"
"1528320","2984","2984","2984","-0.3459559977054596","-0.3459559977054596","-0.3459559977054596"
"1528832","2985","2985","2985","-0.29990801215171814","-0.29990801215171814","-0.29990801215171814"
"1529344","2986","2986","2986","-0.29990801215171814","-0.29990801215171814","-0.29990801215171814"
"1529856","2987","2987","2987","-0.29990801215171814","-0.29990801215171814","-0.29990801215171814"
"1530368","2988","2988","2988","-0.29990801215171814","-0.29990801215171814","-0.29990801215171814"
"1530880","2989","2989","2989","-0.27035999298095703","-0.27035999298095703","-0.27035999298095703"
"1531392","2990","2990","2990","-0.24674800038337708","-0.24674800038337708","-0.24674800038337708"
"1531904","2991","2991","2991","-0.24674800038337708","-0.24674800038337708","-0.24674800038337708"
"1532416","2992","2992","2992","-0.24674800038337708","-0.24674800038337708","-0.24674800038337708"
"1532928","2993","2993","2993","-0.24674800038337708","-0.24674800038337708","-0.24674800038337708"
"1533440","2994","2994","2994","-0.19324399530887604","-0.19324399530887604","-0.19324399530887604"
"1533952","2995","2995","2995","-0.19324399530887604","-0.19324399530887604","-0.19324399530887604"
"1534464","2996","2996","2996","-0.16592000424861908","-0.16592000424861908","-0.16592000424861908"
"1534976","2997","2997","2997","-0.13698799908161163","-0.13698799908161163","-0.13698799908161163"
"1535488","2998","2998","2998","-0.11160799860954285","-0.11160799860954285","-0.11160799860954285"
"1536000","2999","2999","2999","-0.11160799860954285","-0.11160799860954285","-0.11160799860954285"
"1536512","3000","3000","3000","-0.08518800139427185","-0.08518800139427185","-0.08518800139427185"
"1537024","3001","3001","3001","-0.08518800139427185","-0.08518800139427185","-0.08518800139427185"
"1537536","3002","3002","3002","-0.08534800261259079","-0.08534800261259079","-0.08534800261259079"
"1538048","3003","3003","3003","-0.11308000236749649","-0.11308000236749649","-0.11308000236749649"
"1538560","3004","3004","3004","-0.11308000236749649","-0.11308000236749649","-0.11308000236749649"
"1539072","3005","3005","3005","-0.13770000636577606","-0.13770000636577606","-0.13770000636577606"
"1539584","3006","3006","3006","-0.1594959944486618","-0.1594959944486618","-0.1594959944486618"
"1540096","3007","3007","3007","-0.18781200051307678","-0.18781200051307678","-0.18781200051307678"
"1540608","3008","3008","3008","-0.16731999814510345","-0.16731999814510345","-0.16731999814510345"
"1541120","3009","3009","3009","-0.18813200294971466","-0.18813200294971466","-0.18813200294971466"
"1541632","3010","3010","3010","-0.15796799957752228","-0.15796799957752228","-0.15796799957752228"
"1542144","3011","3011","3011","-0.15796799957752228","-0.15796799957752228","-0.15796799957752228"
"1542656","3012","3012","3012","-0.13477200269699097","-0.13477200269699097","-0.13477200269699097"
"1543168","3013","3013","3013","-0.13477200269699097","-0.13477200269699097","-0.13477200269699097"
"1543680","3014","3014","3014","-0.1376039981842041","-0.1376039981842041","-0.1376039981842041"
"1544192","3015","3015","3015","-0.1589599996805191","-0.1589599996805191","-0.1589599996805191"
"1544704","3016","3016","3016","-0.18761199712753296","-0.18761199712753296","-0.18761199712753296"
"1545216","3017","3017","3017","-0.18761199712753296","-0.18761199712753296","-0.18761199712753296"
"1545728","3018","3018","3018","-0.16198399662971497","-0.16198399662971497","-0.16198399662971497"
